pk,date,hour,venue_id,venue,home_id,home,away_id,away,home_score,away_score,total,home_sp,away_sp,home_sp_name,away_sp_name,season,home_era,away_era,home_ip,away_ip
746449,2024-07-14,17,2394,Comerica Park,116,Detroit Tigers,119,Los Angeles Dodgers,4,3,7,689225,641703,Beau Brieske,Brent Honeywell,2024,3.522,,30.7,3.3
745797,2024-07-14,17,3289,Citi Field,121,New York Mets,115,Colorado Rockies,5,8,13,500779,608566,Jose Quintana,Germán Márquez,2024,3.91,,96.7,0
745066,2024-07-14,17,12,Tropicana Field,139,Tampa Bay Rays,114,Cleveland Guardians,2,0,2,686752,594902,Ryan Pepiot,Ben Lively,2024,4.205,3.593,81.3,82.7
746686,2024-07-14,17,2602,Great American Ball Park,113,Cincinnati Reds,146,Miami Marlins,2,3,5,666157,669432,Nick Lodolo,Trevor Rogers,2024,3.299,4.818,73.7,89.7
746370,2024-07-14,18,2392,Minute Maid Park,117,Houston Astros,140,Texas Rangers,2,4,6,669854,453286,Ronel Blanco,Max Scherzer,2024,2.534,3.086,103.0,23.3
746769,2024-07-14,18,4,Guaranteed Rate Field,145,Chicago White Sox,134,Pittsburgh Pirates,4,9,13,694363,656605,Jared Shuster,Mitch Keller,2024,3.522,3.395,38.3,111.3
745962,2024-07-14,18,32,American Family Field,158,Milwaukee Brewers,120,Washington Nationals,9,3,12,642239,663623,Rob Zastryzny,Jake Irvin,2024,,3.134,4.3,112.0
745151,2024-07-14,18,2889,Busch Stadium,138,St. Louis Cardinals,112,Chicago Cubs,3,8,11,571945,592791,Miles Mikolas,Jameson Taillon,2024,4.879,2.989,107.0,87.3
745314,2024-07-14,20,2395,Oracle Park,137,San Francisco Giants,142,Minnesota Twins,3,2,5,605483,663978,Blake Snell,Chris Paddack,2024,7.849,5.184,28.7,83.3
746201,2024-07-14,20,1,Angel Stadium,108,Los Angeles Angels,136,Seattle Mariners,3,2,5,608334,669302,Carson Fulmer,Logan Gilbert,2024,3.827,2.944,42.3,125.3
747176,2024-07-14,20,15,Chase Field,109,Arizona Diamondbacks,141,Toronto Blue Jays,7,8,15,668678,579328,Zac Gallen,Yusei Kikuchi,2024,3.329,3.997,73.0,101.3
745385,2024-07-14,20,2680,Petco Park,135,San Diego Padres,144,Atlanta Braves,3,6,9,681190,519242,Randy Vásquez,Chris Sale,2024,4.655,2.743,58.0,105.0
746854,2024-07-19,18,17,Wrigley Field,112,Chicago Cubs,109,Arizona Diamondbacks,2,5,7,657006,669194,Justin Steele,Ryne Nelson,2024,2.71,4.985,86.3,86.7
745481,2024-07-19,22,31,PNC Park,134,Pittsburgh Pirates,143,Philadelphia Phillies,8,7,15,527048,605400,Martín Pérez,Aaron Nola,2024,5.155,3.384,73.3,119.7
744829,2024-07-19,22,3309,Nationals Park,120,Washington Nationals,113,Cincinnati Reds,8,5,13,571578,593423,Patrick Corbin,Frankie Montas,2024,5.571,4.375,105.0,84.3
745721,2024-07-19,23,3313,Yankee Stadium,147,New York Yankees,139,Tampa Bay Rays,6,1,7,543037,621107,Gerrit Cole,Zach Eflin,2024,5.4,3.987,23.3,99.3
744911,2024-07-19,23,14,Rogers Centre,141,Toronto Blue Jays,116,Detroit Tigers,4,5,9,605135,656427,Chris Bassitt,Jack Flaherty,2024,3.522,3.126,107.3,95.0
746618,2024-07-19,23,5,Progressive Field,114,Cleveland Guardians,135,San Diego Padres,7,0,7,676440,663362,Tanner Bibee,Matt Waldron,2024,3.771,3.713,105.0,106.7
746040,2024-07-19,23,4169,loanDepot park,146,Miami Marlins,121,New York Mets,6,4,10,665795,640455,Edward Cabrera,Sean Manaea,2024,8.259,3.457,28.3,96.3
744990,2024-07-20,0,5325,Globe Life Field,140,Texas Rangers,110,Baltimore Orioles,1,9,10,543135,669203,Nathan Eovaldi,Corbin Burnes,2024,3.364,2.382,99.0,124.7
746284,2024-07-20,0,7,Kauffman Stadium,118,Kansas City Royals,145,Chicago White Sox,7,1,8,608379,623167,Michael Wacha,Chris Flexen,2024,3.55,5.223,96.3,101.7
746531,2024-07-20,0,19,Coors Field,115,Colorado Rockies,137,San Francisco Giants,7,3,10,615698,690986,Cal Quantrill,Kyle Harrison,2024,4.154,3.857,108.3,91.0
745640,2024-07-20,1,10,Oakland Coliseum,133,Oakland Athletics,108,Los Angeles Angels,13,3,16,676664,656288,JP Sears,Griffin Canning,2024,4.486,5.196,106.3,105.7
746123,2024-07-20,2,22,Dodger Stadium,119,Los Angeles Dodgers,111,Boston Red Sox,4,1,5,694813,601713,Gavin Stone,Nick Pivetta,2024,3.187,3.813,101.7,87.3
745228,2024-07-20,2,680,T-Mobile Park,136,Seattle Mariners,117,Houston Astros,0,3,3,622491,686613,Luis Castillo,Hunter Brown,2024,3.547,4.141,124.3,104.3
745720,2024-07-20,17,3313,Yankee Stadium,147,New York Yankees,139,Tampa Bay Rays,1,9,10,641482,671737,Nestor Cortes,Taj Bradley,2024,3.668,2.898,115.3,68.3
747093,2024-07-20,17,4705,Truist Park,144,Atlanta Braves,138,St. Louis Cardinals,3,2,5,450203,502043,Charlie Morton,Kyle Gibson,2024,4.068,4.161,97.3,101.7
747096,2024-07-20,23,4705,Truist Park,144,Atlanta Braves,138,St. Louis Cardinals,5,9,14,693821,543243,Bryce Elder,Sonny Gray,2024,5.712,3.341,34.7,99.7
744910,2024-07-20,19,14,Rogers Centre,141,Toronto Blue Jays,116,Detroit Tigers,3,7,10,579328,681857,Yusei Kikuchi,Reese Olson,2024,4.415,3.297,106.0,101.0
745638,2024-07-20,20,10,Oakland Coliseum,133,Oakland Athletics,108,Los Angeles Angels,8,2,10,687765,686799,Mitch Spence,Jack Kochanowicz,2024,4.752,,83.3,3.0
746041,2024-07-20,20,4169,loanDepot park,146,Miami Marlins,121,New York Mets,0,1,1,682610,622663,Roddery Muñoz,Luis Severino,2024,5.471,3.775,51.0,109.7
745478,2024-07-20,22,31,PNC Park,134,Pittsburgh Pirates,143,Philadelphia Phillies,4,1,5,682847,650911,Luis Ortiz,Cristopher Sánchez,2024,2.835,2.961,66.7,103.3
744830,2024-07-20,22,3309,Nationals Park,120,Washington Nationals,113,Cincinnati Reds,5,4,9,669022,666157,MacKenzie Gore,Nick Lodolo,2024,4.014,3.332,98.7,78.3
744994,2024-07-20,23,5325,Globe Life Field,140,Texas Rangers,110,Baltimore Orioles,4,8,12,453286,680570,Max Scherzer,Grayson Rodriguez,2024,2.963,3.883,27.3,99.7
746613,2024-07-20,23,5,Progressive Field,114,Cleveland Guardians,135,San Diego Padres,0,7,7,668909,656302,Gavin Williams,Dylan Cease,2024,,3.991,14.3,115.0
746286,2024-07-20,23,7,Kauffman Stadium,118,Kansas City Royals,145,Chicago White Sox,6,1,7,663903,686563,Brady Singer,Jonathan Cannon,2024,3.202,4.412,104.0,51.0
745880,2024-07-20,23,3312,Target Field,142,Minnesota Twins,158,Milwaukee Brewers,4,8,12,641154,642547,Pablo López,Freddy Peralta,2024,5.106,4.107,104.0,103.0
746852,2024-07-20,23,17,Wrigley Field,112,Chicago Cubs,109,Arizona Diamondbacks,0,3,3,543294,668678,Kyle Hendricks,Zac Gallen,2024,6.782,3.874,70.3,76.7
746121,2024-07-20,23,22,Dodger Stadium,119,Los Angeles Dodgers,111,Boston Red Sox,7,6,13,680736,678394,Justin Wrobleski,Brayan Bello,2024,,5.32,10.0,89.7
746527,2024-07-21,0,19,Coors Field,115,Colorado Rockies,137,San Francisco Giants,4,3,7,607536,657277,Kyle Freeland,Logan Webb,2024,5.625,3.591,48.0,130.3
745229,2024-07-21,1,680,T-Mobile Park,136,Seattle Mariners,117,Houston Astros,2,4,6,669923,664285,George Kirby,Framber Valdez,2024,3.202,3.635,123.7,104.0
745882,2024-07-21,17,3312,Target Field,142,Minnesota Twins,158,Milwaukee Brewers,7,8,15,657746,650644,Joe Ryan,Aaron Civale,2024,3.532,4.942,114.7,98.3
744831,2024-07-21,17,3309,Nationals Park,120,Washington Nationals,113,Cincinnati Reds,5,2,7,663623,671096,Jake Irvin,Andrew Abbott,2024,3.491,3.386,116.0,106.3
745470,2024-07-21,17,31,PNC Park,134,Pittsburgh Pirates,143,Philadelphia Phillies,0,6,6,594835,663969,Marco Gonzales,Tyler Phillips,2024,2.455,,22.0,10.0
747094,2024-07-21,17,4705,Truist Park,144,Atlanta Braves,138,St. Louis Cardinals,2,6,8,680885,571945,Spencer Schwellenbach,Miles Mikolas,2024,4.433,5.128,44.7,112.3
745722,2024-07-21,17,3313,Yankee Stadium,147,New York Yankees,139,Tampa Bay Rays,4,6,10,573186,669358,Marcus Stroman,Shane Baz,2024,3.514,,105.0,10.3
744909,2024-07-21,17,14,Rogers Centre,141,Toronto Blue Jays,116,Detroit Tigers,5,4,9,592332,672456,Kevin Gausman,Keider Montero,2024,4.5,5.468,104.0,26.3
746610,2024-07-21,17,5,Progressive Field,114,Cleveland Guardians,135,San Diego Padres,1,2,3,594902,650633,Ben Lively,Michael King,2024,3.58,3.405,88.0,111.0
746042,2024-07-21,17,4169,loanDepot park,146,Miami Marlins,121,New York Mets,4,2,6,669432,681035,Trevor Rogers,Christian Scott,2024,4.72,4.362,95.3,43.3
746287,2024-07-21,18,7,Kauffman Stadium,118,Kansas City Royals,145,Chicago White Sox,4,1,5,607625,689672,Seth Lugo,Drew Thorpe,2024,2.48,3.582,127.0,32.7
746853,2024-07-21,18,17,Wrigley Field,112,Chicago Cubs,109,Arizona Diamondbacks,2,1,3,684007,694297,Shota Imanaga,Brandon Pfaadt,2024,2.969,3.971,97.0,113.3
744991,2024-07-21,18,5325,Globe Life Field,140,Texas Rangers,110,Baltimore Orioles,3,2,5,571760,665152,Andrew Heaney,Dean Kremer,2024,3.789,4.382,95.0,63.7
746528,2024-07-21,19,19,Coors Field,115,Colorado Rockies,137,San Francisco Giants,2,3,5,663372,806185,Ryan Feltner,Hayden Birdsong,2024,5.365,,102.3,19.3
745633,2024-07-21,20,10,Oakland Coliseum,133,Oakland Athletics,108,Los Angeles Angels,5,8,13,683155,608334,Joey Estes,Carson Fulmer,2024,5.286,3.447,63.0,47.0
745230,2024-07-21,20,680,T-Mobile Park,136,Seattle Mariners,117,Houston Astros,6,4,10,693433,669854,Bryan Woo,Ronel Blanco,2024,2.455,2.56,44.0,109.0
746125,2024-07-21,23,22,Dodger Stadium,119,Los Angeles Dodgers,111,Boston Red Sox,9,6,15,572020,676710,James Paxton,Kutter Crawford,2024,4.375,3.0,84.3,114.0
745717,2024-07-22,17,3313,Yankee Stadium,147,New York Yankees,139,Tampa Bay Rays,9,1,10,607074,641793,Carlos Rodón,Zack Littell,2024,4.626,4.263,107.0,101.3
746612,2024-07-22,22,5,Progressive Field,114,Cleveland Guardians,116,Detroit Tigers,2,8,10,471911,669373,Carlos Carrasco,Tarik Skubal,2024,5.023,2.405,86.0,116.0
745473,2024-07-22,22,31,PNC Park,134,Pittsburgh Pirates,138,St. Louis Cardinals,2,1,3,656605,669467,Mitch Keller,Andre Pallante,2024,3.464,4.208,114.3,51.3
746034,2024-07-22,22,4169,loanDepot park,146,Miami Marlins,121,New York Mets,4,6,10,630023,656849,Yonny Chirinos,David Peterson,2024,5.76,3.092,25.0,43.7
747095,2024-07-22,23,4705,Truist Park,144,Atlanta Braves,113,Cincinnati Reds,1,4,5,625643,668881,Reynaldo López,Hunter Greene,2024,1.882,3.344,95.7,110.3
745881,2024-07-22,23,3312,Target Field,142,Minnesota Twins,143,Philadelphia Phillies,7,2,9,641927,624133,Bailey Ober,Ranger Suarez,2024,4.14,2.763,100.0,114.0
744988,2024-07-23,0,5325,Globe Life Field,140,Texas Rangers,145,Chicago White Sox,4,3,7,547179,607200,Michael Lorenzen,Erick Fedde,2024,3.526,2.983,97.0,117.7
746850,2024-07-23,0,17,Wrigley Field,112,Chicago Cubs,158,Milwaukee Brewers,3,1,4,665871,668964,Javier Assad,Tobias Myers,2024,3.147,3.142,88.7,77.3
746280,2024-07-23,0,7,Kauffman Stadium,118,Kansas City Royals,109,Arizona Diamondbacks,10,4,14,666142,700270,Cole Ragans,Yilber Díaz,2024,3.228,,122.7,15.0
746526,2024-07-23,0,19,Coors Field,115,Colorado Rockies,111,Boston Red Sox,9,8,17,596295,656557,Austin Gomber,Tanner Houck,2024,4.699,2.707,105.3,123.0
745635,2024-07-23,1,10,Oakland Coliseum,133,Oakland Athletics,117,Houston Astros,4,0,4,663687,681293,Hogan Harris,Spencer Arrighetti,2024,2.982,5.651,54.3,86.0
745232,2024-07-23,1,680,T-Mobile Park,136,Seattle Mariners,108,Los Angeles Angels,1,3,4,682243,542881,Bryce Miller,Tyler Anderson,2024,3.414,2.911,116.0,123.7
746124,2024-07-23,2,22,Dodger Stadium,119,Los Angeles Dodgers,137,San Francisco Giants,3,2,5,689981,605483,River Ryan,Blake Snell,2024,,5.832,5.3,41.7
746614,2024-07-23,22,5,Progressive Field,114,Cleveland Guardians,116,Detroit Tigers,5,4,9,675540,663947,Xzavion Curry,Tyler Holton,2024,,3.167,17.3,54.0
745475,2024-07-23,22,31,PNC Park,134,Pittsburgh Pirates,138,St. Louis Cardinals,1,2,3,694973,458681,Paul Skenes,Lance Lynn,2024,1.899,4.391,66.3,96.3
746036,2024-07-23,22,4169,loanDepot park,146,Miami Marlins,110,Baltimore Orioles,6,3,9,667725,544150,Kyle Tyler,Albert Suárez,2024,,2.815,16.0,70.3
744828,2024-07-23,22,3309,Nationals Park,120,Washington Nationals,135,San Diego Padres,0,4,4,687792,681190,DJ Herz,Randy Vásquez,2024,5.17,4.571,31.3,63.0
745715,2024-07-23,23,3313,Yankee Stadium,147,New York Yankees,121,New York Mets,2,3,5,661563,500779,Luis Gil,Jose Quintana,2024,3.166,4.134,102.3,102.3
744904,2024-07-23,23,14,Rogers Centre,141,Toronto Blue Jays,139,Tampa Bay Rays,2,4,6,621244,542888,José Berríos,Shawn Armstrong,2024,4.008,5.906,119.0,42.7
745878,2024-07-23,23,3312,Target Field,142,Minnesota Twins,143,Philadelphia Phillies,0,3,3,680573,554430,Simeon Woods Richardson,Zack Wheeler,2024,3.512,2.7,82.0,116.7
744985,2024-07-24,0,5325,Globe Life Field,140,Texas Rangers,145,Chicago White Sox,3,2,5,592351,676979,Jon Gray,Garrett Crochet,2024,3.734,3.072,94.0,111.3
746848,2024-07-24,0,17,Wrigley Field,112,Chicago Cubs,158,Milwaukee Brewers,0,1,1,592791,607067,Jameson Taillon,Colin Rea,2024,2.96,3.6,100.3,110.0
746281,2024-07-24,0,7,Kauffman Stadium,118,Kansas City Royals,109,Arizona Diamondbacks,2,6,8,679525,656756,Alec Marsh,Jordan Montgomery,2024,4.748,6.113,96.7,70.7
746524,2024-07-24,0,19,Coors Field,115,Colorado Rockies,111,Boston Red Sox,0,6,6,621389,681867,Ty Blach,Cooper Criswell,2024,6.13,4.015,61.7,65.0
745632,2024-07-24,1,10,Oakland Coliseum,133,Oakland Athletics,117,Houston Astros,8,2,10,674370,814005,Osvaldo Bido,Jake Bloss,2024,3.086,,23.3,11.7
745227,2024-07-24,1,680,T-Mobile Park,136,Seattle Mariners,108,Los Angeles Angels,1,5,6,669302,667755,Logan Gilbert,José Soriano,2024,2.719,3.505,139.0,95.0
746118,2024-07-24,2,22,Dodger Stadium,119,Los Angeles Dodgers,137,San Francisco Giants,5,2,7,689017,663855,Landon Knack,Jordan Hicks,2024,3.068,4.014,44.0,98.7
747091,2024-07-24,16,4705,Truist Park,144,Atlanta Braves,113,Cincinnati Reds,4,9,13,642216,593423,Allan Winans,Frankie Montas,2024,,4.854,5.0,89.0
745472,2024-07-24,16,31,PNC Park,134,Pittsburgh Pirates,138,St. Louis Cardinals,5,0,5,527048,669461,Martín Pérez,Matthew Liberatore,2024,5.61,4.154,77.0,52.0
745877,2024-07-24,17,3312,Target Field,142,Minnesota Twins,143,Philadelphia Phillies,5,4,9,595345,605400,Steven Okert,Aaron Nola,2024,4.395,3.537,28.7,124.7
746851,2024-07-24,18,17,Wrigley Field,112,Chicago Cubs,158,Milwaukee Brewers,2,3,5,657006,642239,Justin Steele,Rob Zastryzny,2024,3.066,,91.0,6.7
746525,2024-07-24,19,19,Coors Field,115,Colorado Rockies,111,Boston Red Sox,20,7,27,615698,601713,Cal Quantrill,Nick Pivetta,2024,4.154,3.813,108.3,87.3
745634,2024-07-24,19,10,Oakland Coliseum,133,Oakland Athletics,117,Houston Astros,1,8,9,676664,686613,JP Sears,Hunter Brown,2024,4.486,4.141,106.3,104.3
745231,2024-07-24,19,680,T-Mobile Park,136,Seattle Mariners,108,Los Angeles Angels,1,2,3,622491,656288,Luis Castillo,Griffin Canning,2024,3.547,5.196,124.3,105.7
746611,2024-07-24,22,5,Progressive Field,114,Cleveland Guardians,116,Detroit Tigers,2,1,3,676440,656427,Tanner Bibee,Jack Flaherty,2024,3.578,3.129,110.7,100.7
746035,2024-07-24,22,4169,loanDepot park,146,Miami Marlins,110,Baltimore Orioles,6,3,9,665795,694646,Edward Cabrera,Chayce McDermott,2024,7.364,,33.0,0
744824,2024-07-24,22,3309,Nationals Park,120,Washington Nationals,135,San Diego Padres,3,12,15,680730,663362,Mitchell Parker,Matt Waldron,2024,3.899,3.595,92.3,112.7
745716,2024-07-24,23,3313,Yankee Stadium,147,New York Yankees,121,New York Mets,3,12,15,543037,640455,Gerrit Cole,Sean Manaea,2024,4.602,3.73,29.3,101.3
744905,2024-07-24,23,14,Rogers Centre,141,Toronto Blue Jays,139,Tampa Bay Rays,6,3,9,684320,621107,Yariel Rodríguez,Zach Eflin,2024,3.67,4.141,34.3,104.3
744989,2024-07-25,0,5325,Globe Life Field,140,Texas Rangers,145,Chicago White Sox,10,2,12,543135,623167,Nathan Eovaldi,Chris Flexen,2024,3.311,5.248,106.0,106.3
746279,2024-07-25,0,7,Kauffman Stadium,118,Kansas City Royals,109,Arizona Diamondbacks,6,8,14,608379,669194,Michael Wacha,Ryne Nelson,2024,3.653,4.851,101.0,98.3
746119,2024-07-25,2,22,Dodger Stadium,119,Los Angeles Dodgers,137,San Francisco Giants,3,8,11,607192,592662,Tyler Glasnow,Robbie Ray,2024,3.474,,114.0,5.0
744827,2024-07-25,16,3309,Nationals Park,120,Washington Nationals,135,San Diego Padres,0,3,3,571578,656302,Patrick Corbin,Dylan Cease,2024,5.351,3.762,111.0,122.0
746037,2024-07-25,16,4169,loanDepot park,146,Miami Marlins,110,Baltimore Orioles,6,7,13,682610,669203,Roddery Muñoz,Corbin Burnes,2024,5.143,2.382,56.0,124.7
746609,2024-07-25,17,5,Progressive Field,114,Cleveland Guardians,116,Detroit Tigers,0,3,3,668909,663947,Gavin Williams,Tyler Holton,2024,,3.072,18.0,55.7
744984,2024-07-25,18,5325,Globe Life Field,140,Texas Rangers,145,Chicago White Sox,2,1,3,453286,686563,Max Scherzer,Jonathan Cannon,2024,3.989,4.579,29.3,57.0
744907,2024-07-25,19,14,Rogers Centre,141,Toronto Blue Jays,139,Tampa Bay Rays,0,13,13,605135,671737,Chris Bassitt,Taj Bradley,2024,3.711,2.628,114.0,75.3
746117,2024-07-25,20,22,Dodger Stadium,119,Los Angeles Dodgers,137,San Francisco Giants,6,4,10,477132,657277,Clayton Kershaw,Logan Webb,2024,,3.591,0,130.3
745794,2024-07-25,23,3289,Citi Field,121,New York Mets,144,Atlanta Braves,3,2,5,622663,519242,Luis Severino,Chris Sale,2024,3.579,2.7,115.7,110.0
746199,2024-07-26,1,1,Angel Stadium,108,Los Angeles Angels,133,Oakland Athletics,5,6,11,670046,548389,Kenny Rosenberg,Ross Stripling,2024,,6.016,13.3,61.3
746448,2024-07-26,22,2394,Comerica Park,116,Detroit Tigers,142,Minnesota Twins,3,9,12,672456,641154,Keider Montero,Pablo López,2024,5.968,4.865,31.7,111.0
745554,2024-07-26,22,2681,Citizens Bank Park,143,Philadelphia Phillies,114,Cleveland Guardians,1,3,4,650911,594902,Cristopher Sánchez,Ben Lively,2024,2.972,3.568,109.0,93.3
745068,2024-07-26,22,12,Tropicana Field,139,Tampa Bay Rays,113,Cincinnati Reds,2,3,5,669358,666157,Shane Baz,Nick Lodolo,2024,,3.508,13.7,84.7
747010,2024-07-26,23,2,Oriole Park at Camden Yards,110,Baltimore Orioles,135,San Diego Padres,4,6,10,680570,800049,Grayson Rodriguez,Adam Mazur,2024,3.833,7.839,105.7,31.0
744906,2024-07-26,23,14,Rogers Centre,141,Toronto Blue Jays,140,Texas Rangers,6,5,11,579328,571760,Yusei Kikuchi,Andrew Heaney,2024,4.541,3.6,111.0,100.0
745792,2024-07-26,23,3289,Citi Field,121,New York Mets,144,Atlanta Braves,8,4,12,673540,450203,Kodai Senga,Charlie Morton,2024,,3.832,0,103.3
746933,2024-07-26,23,3,Fenway Park,111,Boston Red Sox,147,New York Yankees,9,7,16,678394,641482,Brayan Bello,Nestor Cortes,2024,5.268,3.986,95.7,119.7
746277,2024-07-27,0,7,Kauffman Stadium,118,Kansas City Royals,112,Chicago Cubs,6,0,6,663903,543294,Brady Singer,Kyle Hendricks,2024,2.822,6.946,118.0,80.3
746361,2024-07-27,0,2392,Minute Maid Park,117,Houston Astros,119,Los Angeles Dodgers,5,0,5,664285,694813,Framber Valdez,Gavin Stone,2024,3.426,3.344,110.3,107.7
746767,2024-07-27,0,4,Guaranteed Rate Field,145,Chicago White Sox,136,Seattle Mariners,0,10,10,689672,669923,Drew Thorpe,George Kirby,2024,4.805,3.031,39.3,130.7
745964,2024-07-27,0,32,American Family Field,158,Milwaukee Brewers,146,Miami Marlins,2,6,8,642547,669432,Freddy Peralta,Trevor Rogers,2024,3.936,4.528,114.3,105.3
745146,2024-07-27,0,2889,Busch Stadium,138,St. Louis Cardinals,120,Washington Nationals,8,10,18,543243,669022,Sonny Gray,MacKenzie Gore,2024,3.788,4.514,111.7,105.7
746200,2024-07-27,1,1,Angel Stadium,108,Los Angeles Angels,133,Oakland Athletics,4,5,9,608334,621112,Carson Fulmer,Paul Blackburn,2024,3.767,4.412,57.3,51.0
747174,2024-07-27,1,15,Chase Field,109,Arizona Diamondbacks,134,Pittsburgh Pirates,4,3,7,668678,682847,Zac Gallen,Luis Ortiz,2024,3.696,2.746,87.7,78.7
745315,2024-07-27,2,2395,Oracle Park,137,San Francisco Giants,115,Colorado Rockies,11,4,15,690986,607536,Kyle Harrison,Kyle Freeland,2024,3.686,6.231,97.7,52.0
744908,2024-07-27,19,14,Rogers Centre,141,Toronto Blue Jays,140,Texas Rangers,7,3,10,592332,547179,Kevin Gausman,Michael Lorenzen,2024,4.554,3.526,110.7,97.0
747006,2024-07-27,20,2,Oriole Park at Camden Yards,110,Baltimore Orioles,135,San Diego Padres,4,9,13,665152,650633,Dean Kremer,Michael King,2024,4.435,3.28,69.0,118.0
745059,2024-07-27,20,12,Tropicana Field,139,Tampa Bay Rays,113,Cincinnati Reds,4,0,4,641793,671096,Zack Littell,Andrew Abbott,2024,4.458,3.186,107.0,113.0
745793,2024-07-27,20,3289,Citi Field,121,New York Mets,144,Atlanta Braves,0,4,4,656731,680885,Tylor Megill,Spencer Schwellenbach,2024,5.077,4.618,39.0,50.7
745553,2024-07-27,22,2681,Citizens Bank Park,143,Philadelphia Phillies,114,Cleveland Guardians,8,0,8,663969,471911,Tyler Phillips,Carlos Carrasco,2024,,5.321,16.0,91.3
746446,2024-07-27,22,2394,Comerica Park,116,Detroit Tigers,142,Minnesota Twins,7,2,9,669373,657746,Tarik Skubal,Joe Ryan,2024,2.341,3.655,123.0,120.7
745307,2024-07-27,23,2395,Oracle Park,137,San Francisco Giants,115,Colorado Rockies,4,1,5,605483,663372,Blake Snell,Ryan Feltner,2024,5.832,5.186,41.7,109.3
745310,2024-07-27,23,2395,Oracle Park,137,San Francisco Giants,115,Colorado Rockies,5,0,5,806185,685299,Hayden Birdsong,Tanner Gordon,2024,3.553,,25.3,9.3
746278,2024-07-27,23,7,Kauffman Stadium,118,Kansas City Royals,112,Chicago Cubs,4,9,13,607625,684007,Seth Lugo,Shota Imanaga,2024,2.382,2.856,136.0,104.0
746362,2024-07-27,23,2392,Minute Maid Park,117,Houston Astros,119,Los Angeles Dodgers,7,6,13,669854,680736,Ronel Blanco,Justin Wrobleski,2024,2.747,,114.7,14.3
745966,2024-07-27,23,32,American Family Field,158,Milwaukee Brewers,146,Miami Marlins,3,7,10,650644,676974,Aaron Civale,Max Meyer,2024,4.997,,102.7,17.0
745150,2024-07-27,23,2889,Busch Stadium,138,St. Louis Cardinals,120,Washington Nationals,3,14,17,502043,663623,Kyle Gibson,Jake Irvin,2024,3.988,3.439,108.3,123.0
746768,2024-07-27,23,4,Guaranteed Rate Field,145,Chicago White Sox,136,Seattle Mariners,3,6,9,607200,693433,Erick Fedde,Bryan Woo,2024,2.983,2.537,117.7,49.7
746931,2024-07-27,23,3,Fenway Park,111,Boston Red Sox,147,New York Yankees,8,11,19,676710,573186,Kutter Crawford,Marcus Stroman,2024,3.328,3.508,119.0,110.3
747171,2024-07-28,0,15,Chase Field,109,Arizona Diamondbacks,134,Pittsburgh Pirates,9,5,14,694297,594835,Brandon Pfaadt,Marco Gonzales,2024,3.918,3.724,126.3,29.0
746203,2024-07-28,1,1,Angel Stadium,108,Los Angeles Angels,133,Oakland Athletics,1,3,4,542881,687765,Tyler Anderson,Mitch Spence,2024,2.962,4.468,130.7,94.7
745063,2024-07-28,15,12,Tropicana Field,139,Tampa Bay Rays,113,Cincinnati Reds,2,1,3,,668881,,Hunter Greene,2024,,3.145,0,117.3
747008,2024-07-28,17,2,Oriole Park at Camden Yards,110,Baltimore Orioles,135,San Diego Padres,8,6,14,544150,681190,Albert Suárez,Randy Vásquez,2024,3.484,4.174,72.3,69.0
745550,2024-07-28,17,2681,Citizens Bank Park,143,Philadelphia Phillies,114,Cleveland Guardians,3,4,7,663465,676282,Kolby Allard,Joey Cantillo,2024,,,0,0
744902,2024-07-28,17,14,Rogers Centre,141,Toronto Blue Jays,140,Texas Rangers,7,3,10,621244,592351,José Berríos,Jon Gray,2024,4.075,3.734,123.7,94.0
746445,2024-07-28,17,2394,Comerica Park,116,Detroit Tigers,142,Minnesota Twins,0,5,5,656412,641927,Alex Faedo,Bailey Ober,2024,3.466,4.037,49.3,107.0
745795,2024-07-28,17,3289,Citi Field,121,New York Mets,144,Atlanta Braves,2,9,11,656849,625643,David Peterson,Reynaldo López,2024,3.144,2.125,48.7,101.7
746274,2024-07-28,18,7,Kauffman Stadium,118,Kansas City Royals,112,Chicago Cubs,3,7,10,666142,665871,Cole Ragans,Javier Assad,2024,3.228,3.147,122.7,88.7
746364,2024-07-28,18,2392,Minute Maid Park,117,Houston Astros,119,Los Angeles Dodgers,2,6,8,681293,689981,Spencer Arrighetti,River Ryan,2024,5.651,,86.0,5.3
746770,2024-07-28,18,4,Guaranteed Rate Field,145,Chicago White Sox,136,Seattle Mariners,3,6,9,676979,682243,Garrett Crochet,Bryce Miller,2024,3.072,3.414,111.3,116.0
745961,2024-07-28,18,32,American Family Field,158,Milwaukee Brewers,146,Miami Marlins,6,2,8,668964,667725,Tobias Myers,Kyle Tyler,2024,3.142,3.919,77.3,20.7
745145,2024-07-28,18,2889,Busch Stadium,138,St. Louis Cardinals,120,Washington Nationals,4,3,7,571945,687792,Miles Mikolas,DJ Herz,2024,5.02,4.954,118.3,36.3
745305,2024-07-28,20,2395,Oracle Park,137,San Francisco Giants,115,Colorado Rockies,5,4,9,669062,596295,Erik Miller,Austin Gomber,2024,3.471,4.699,46.7,105.3
746195,2024-07-28,20,1,Angel Stadium,108,Los Angeles Angels,133,Oakland Athletics,8,6,14,667755,674370,José Soriano,Osvaldo Bido,2024,3.505,3.086,95.0,23.3
